"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
"2367559";"48";"69";"15";"";"1007";"0";"0";"0";"Salah"
"497803";"49";"62";"4";"";"1010";"0";"1";"0";"Salah"
"2712245";"49";"68";"7";"3xc";"1013";"0";"0";"0";"Salah"
"219012";"51";"59";"6";"";"1012";"0";"1";"0";"Agüero"
"588892";"51";"68";"6";"";"1013";"0";"2";"0";"Salah"
"1273839";"51";"51";"11";"";"1015";"5";"1";"0";"Salah"
"1386175";"51";"76";"11";"";"1014";"0";"2";"0";"Salah"
"1428837";"51";"72";"3";"";"1008";"3";"2";"0";"Salah"
"1513289";"51";"59";"7";"";"1015";"0";"2";"0";"Salah"
"2423073";"51";"69";"4";"";"1013";"0";"1";"0";"Mané"
"3175781";"51";"66";"0";"";"1008";"13";"1";"0";"Mané"
"4367669";"51";"55";"4";"";"1011";"5";"1";"0";"Agüero"
"2452956";"60";"59";"3";"";"1016";"30";"1";"0";"Agüero"
"2718404";"60";"57";"7";"";"1017";"0";"2";"4";"Salah"
"3184065";"60";"57";"5";"3xc";"1011";"15";"1";"0";"Salah"
"1774411";"63";"52";"7";"";"1014";"0";"0";"0";"Salah"
"227699";"64";"73";"2";"";"1014";"0";"0";"0";"Salah"
"233118";"64";"62";"8";"";"1015";"25";"1";"0";"Agüero"
"559679";"64";"46";"2";"wildcard";"1015";"5";"0";"0";"Mané"
"1978803";"64";"57";"2";"";"1008";"43";"1";"0";"Salah"
"2281737";"64";"64";"0";"wildcard";"1015";"9";"0";"0";"Mané"
"2814461";"64";"68";"5";"";"1012";"0";"0";"0";"Salah"
"3827221";"64";"70";"5";"freehit";"1009";"0";"0";"0";"Salah"
"191612";"71";"62";"1";"";"1016";"4";"2";"0";"Salah"
"1242674";"71";"62";"1";"";"1013";"0";"1";"0";"Salah"
"2300346";"71";"74";"4";"";"1009";"4";"1";"0";"Salah"
"2386561";"71";"75";"0";"bboost";"1012";"3";"1";"0";"Agüero"
"2440508";"71";"64";"10";"";"1013";"0";"1";"0";"Agüero"
"2963479";"71";"70";"5";"";"1011";"2";"2";"0";"Salah"
"3032077";"71";"77";"3";"";"1012";"20";"1";"0";"Salah"
"3289197";"71";"60";"9";"";"1012";"4";"2";"0";"Salah"
"3323079";"71";"63";"12";"";"1012";"5";"2";"0";"Agüero"
"3852576";"80";"73";"10";"";"1011";"0";"3";"4";"Salah"
"1206813";"81";"51";"0";"";"1015";"5";"0";"0";"Agüero"
"3214630";"81";"79";"5";"";"1007";"0";"0";"0";"Salah"
"2472582";"83";"59";"2";"";"1016";"10";"0";"0";"Salah"
"2573982";"83";"68";"5";"";"1011";"3";"1";"0";"Mané"
"2807749";"83";"72";"6";"";"1009";"4";"1";"0";"Salah"
"3879215";"83";"54";"3";"";"1012";"9";"1";"0";"Salah"
"1379519";"87";"68";"11";"";"1012";"35";"1";"0";"Mané"
"1487800";"87";"78";"6";"";"1010";"2";"2";"0";"Salah"
"1884762";"87";"65";"3";"";"1016";"0";"1";"0";"Salah"
"2684252";"87";"54";"5";"";"1015";"0";"1";"0";"Salah"
"3342742";"87";"49";"9";"";"1013";"5";"1";"0";"Mané"
"78365";"92";"61";"3";"wildcard";"1012";"3";"0";"0";"Salah"
"1144008";"92";"71";"10";"";"1002";"15";"0";"0";"Salah"
"142354";"94";"59";"2";"";"1013";"4";"1";"0";"Salah"
"1511013";"94";"60";"2";"3xc";"1011";"0";"1";"0";"Salah"
"1805414";"94";"72";"1";"wildcard";"1013";"0";"0";"0";"Salah"
"2020289";"94";"71";"4";"wildcard";"1016";"0";"0";"0";"Salah"
"2096852";"94";"56";"6";"";"1010";"15";"1";"0";"Mané"
"2328890";"94";"56";"6";"";"1013";"0";"1";"0";"Salah"
"4289579";"94";"50";"12";"";"1014";"0";"1";"0";"Mané"
