"entry";"rank";"gw_points";"points_on_bench";"chip_played";"team_value";"in_bank";"transfers_done";"transfers_cost"
"999670";"30814";"66";"17";"";"1006";"14";"1";"0"
"1002215";"30814";"63";"12";"";"1008";"0";"1";"0"
"1013837";"30814";"48";"7";"";"1004";"5";"0";"0"
"1033606";"30814";"51";"2";"";"1008";"19";"1";"0"
"1046532";"30814";"61";"10";"";"1005";"5";"1";"0"
"1047862";"30814";"56";"14";"freehit";"1007";"2";"0";"0"
"1055268";"30814";"75";"18";"";"1002";"12";"2";"4"
"1090112";"30814";"76";"7";"";"1002";"5";"2";"4"
"1113648";"30814";"52";"3";"";"1007";"5";"1";"0"
"1141361";"30814";"42";"2";"";"1007";"0";"0";"0"
"1143490";"30814";"70";"3";"";"1005";"20";"1";"0"
"1144712";"30814";"72";"21";"";"1002";"37";"2";"4"
"1178033";"30814";"61";"7";"";"1004";"45";"2";"4"
"1180599";"30814";"78";"6";"";"1003";"1";"2";"4"
"1181343";"30814";"70";"0";"";"1001";"0";"1";"0"
"1204331";"30814";"53";"0";"bboost";"1005";"2";"2";"4"
"1209798";"30814";"44";"7";"";"1004";"8";"2";"4"
"1216826";"30814";"65";"8";"";"1006";"12";"2";"4"
"1240904";"30814";"43";"12";"";"1010";"9";"2";"4"
"1287663";"30814";"70";"8";"";"1003";"0";"3";"4"
"1318846";"30814";"58";"7";"";"1006";"0";"0";"0"
"1335332";"30814";"48";"17";"";"1005";"0";"2";"4"
"1353834";"30814";"68";"10";"3xc";"1005";"10";"3";"4"
"1359690";"30814";"47";"5";"";"1008";"13";"1";"0"
"1364217";"30814";"43";"0";"";"1008";"27";"1";"0"
"1371038";"30814";"78";"13";"";"1004";"0";"1";"0"
"1371459";"30814";"72";"8";"";"1004";"5";"0";"0"
"1382117";"30814";"48";"7";"wildcard";"1004";"5";"0";"0"
"1390700";"30814";"70";"12";"";"1002";"19";"1";"0"
"1414373";"30814";"66";"0";"bboost";"1006";"4";"1";"0"
"1415139";"30814";"62";"2";"";"1007";"4";"1";"0"
"1417086";"30814";"40";"5";"";"1008";"0";"1";"0"
"1437838";"30814";"60";"2";"";"1006";"3";"1";"0"
"1438298";"30814";"62";"10";"";"1002";"2";"2";"4"
"1446278";"30814";"52";"4";"";"1010";"5";"1";"0"
"1464652";"30814";"72";"6";"";"1005";"13";"2";"4"
"1471701";"30814";"57";"11";"";"1003";"5";"2";"4"
"1479111";"30814";"61";"11";"";"1002";"3";"2";"4"
"1485334";"30814";"56";"3";"";"1005";"4";"2";"4"
"1488368";"30814";"86";"3";"";"1002";"30";"2";"4"
"1501694";"30814";"53";"6";"";"1007";"0";"1";"0"
"1511499";"30814";"48";"23";"";"1008";"14";"1";"0"
"1512422";"30814";"58";"7";"";"1003";"4";"2";"4"
"1524433";"30814";"78";"5";"";"1006";"15";"1";"0"
"1568780";"30814";"59";"7";"";"1003";"10";"1";"0"
"1571419";"30814";"87";"6";"";"1000";"1";"1";"0"
"1595930";"30814";"72";"3";"";"998";"1";"3";"4"
"1605032";"30814";"81";"11";"";"999";"3";"2";"4"
"1608418";"30814";"72";"7";"";"1003";"10";"2";"4"
"1621545";"30814";"45";"8";"";"1004";"5";"1";"0"
"1649264";"30814";"53";"9";"";"1003";"3";"2";"4"
"1663184";"30814";"60";"7";"";"1004";"3";"2";"4"
"1666097";"30814";"46";"3";"";"1007";"5";"1";"0"
"1673433";"30814";"56";"12";"";"1004";"30";"1";"0"
"1693671";"30814";"78";"9";"";"1006";"5";"1";"0"
"1695114";"30814";"59";"11";"";"1006";"9";"1";"0"
"1703739";"30814";"78";"6";"";"1002";"20";"2";"4"
"1717028";"30814";"58";"17";"";"1003";"14";"1";"0"
"1741869";"30814";"43";"14";"";"1008";"19";"1";"0"
"1771931";"30814";"52";"0";"bboost";"1006";"29";"1";"0"
"1781161";"30814";"64";"11";"";"1004";"4";"1";"0"
"1800524";"30814";"57";"9";"";"1006";"9";"3";"4"
"1802418";"30814";"53";"7";"";"1006";"20";"2";"4"
"1805770";"30814";"71";"26";"";"1003";"10";"2";"4"
"1828189";"30814";"58";"4";"";"1003";"5";"2";"4"
"1830679";"30814";"62";"16";"";"1006";"9";"1";"0"
"1833535";"30814";"58";"3";"";"1006";"4";"0";"0"
"1853950";"30814";"58";"1";"";"1005";"10";"1";"0"
"1861553";"30814";"52";"13";"";"1010";"0";"2";"4"
"1862399";"30814";"65";"6";"";"1004";"15";"1";"0"
"1872505";"30814";"62";"23";"";"1004";"4";"2";"4"
"1872741";"30814";"50";"10";"";"1007";"3";"1";"0"
"1877140";"30814";"49";"2";"";"1005";"3";"2";"4"
"1891198";"30814";"62";"9";"";"1004";"1";"1";"0"
"1892867";"30814";"55";"9";"";"1008";"5";"2";"4"
"1912623";"30814";"51";"25";"";"1003";"14";"1";"0"
"1939260";"30814";"75";"4";"";"1005";"6";"2";"4"
"1966576";"30814";"74";"4";"";"1002";"4";"1";"0"
"1970023";"30814";"35";"13";"";"1010";"14";"1";"0"
"1986925";"30814";"49";"16";"";"1005";"3";"2";"4"
"1988329";"30814";"65";"4";"";"1006";"5";"3";"4"
"2031842";"30814";"55";"13";"";"1005";"7";"2";"4"
"2040477";"30814";"59";"4";"";"1004";"2";"0";"0"
"2063440";"30814";"71";"16";"";"1005";"4";"2";"4"
"2098492";"30814";"42";"7";"";"1004";"4";"3";"4"
"2113279";"30814";"44";"0";"3xc";"1008";"14";"2";"4"
"2119755";"30814";"61";"1";"";"1007";"14";"2";"4"
"2148000";"30814";"69";"2";"";"1001";"8";"2";"4"
"2157528";"30814";"46";"7";"";"1010";"0";"0";"0"
"2157623";"30814";"54";"9";"";"1006";"7";"3";"8"
"2179629";"30814";"68";"2";"";"1001";"2";"3";"4"
"2211548";"30814";"59";"9";"";"1005";"17";"3";"4"
"2283384";"30814";"62";"0";"wildcard";"1007";"0";"0";"0"
"2285762";"30814";"67";"13";"";"1001";"1";"3";"4"
"2288885";"30814";"67";"2";"";"1007";"4";"2";"4"
"2303571";"30814";"61";"3";"";"1006";"13";"1";"0"
"2327820";"30814";"68";"0";"bboost";"1005";"33";"2";"4"
"2334873";"30814";"67";"17";"";"1006";"5";"2";"4"
"2341628";"30814";"51";"16";"";"1005";"6";"2";"4"
"2355317";"30814";"66";"0";"";"1005";"20";"1";"0"
"2375261";"30814";"70";"15";"";"1006";"44";"2";"4"
"2376035";"30814";"49";"5";"";"1004";"1";"1";"0"
"2390555";"30814";"56";"12";"";"1005";"10";"3";"4"
"2397582";"30814";"60";"4";"";"1005";"10";"1";"0"
"2404050";"30814";"72";"5";"";"1000";"19";"3";"4"
"2404062";"30814";"67";"19";"";"999";"2";"1";"0"
"2406864";"30814";"52";"2";"";"1007";"16";"1";"0"
"2425144";"30814";"65";"2";"";"1006";"3";"1";"0"
"2435127";"30814";"43";"21";"";"1006";"3";"3";"4"
"2440200";"30814";"42";"18";"";"1007";"0";"1";"0"
"2449436";"30814";"53";"11";"";"1004";"0";"3";"4"
"2474705";"30814";"64";"11";"";"1009";"10";"1";"0"
"2497678";"30814";"60";"3";"";"1002";"5";"2";"4"
"2506538";"30814";"66";"9";"";"1003";"4";"2";"4"
"2524577";"30814";"74";"15";"";"1003";"4";"2";"4"
"2525521";"30814";"76";"3";"";"1001";"30";"1";"0"
"2533047";"30814";"46";"20";"";"1003";"1";"2";"4"
"2576356";"30814";"45";"4";"";"1007";"0";"1";"0"
"2600633";"30814";"42";"11";"";"1006";"9";"1";"0"
"2607889";"30814";"48";"12";"";"1006";"0";"1";"0"
"2638015";"30814";"69";"22";"";"1005";"20";"1";"0"
"2638790";"30814";"69";"4";"";"1003";"5";"2";"4"
"2640970";"30814";"48";"20";"";"1010";"5";"1";"0"
"2658763";"30814";"48";"5";"";"1006";"15";"1";"0"
"2666466";"30814";"79";"9";"";"1004";"5";"1";"0"
"2688429";"30814";"84";"4";"";"999";"8";"2";"4"
"2699327";"30814";"49";"2";"";"1005";"12";"2";"4"
"2713283";"30814";"57";"7";"";"1004";"3";"1";"0"
"2759758";"30814";"52";"10";"";"1006";"17";"2";"4"
"2761093";"30814";"44";"4";"";"1007";"0";"1";"0"
"2762494";"30814";"63";"17";"";"1005";"8";"0";"0"
"2764956";"30814";"52";"2";"3xc";"1005";"3";"2";"4"
"2779826";"30814";"71";"4";"";"1008";"5";"1";"0"
"2794463";"30814";"61";"13";"";"1005";"5";"1";"0"
"2827966";"30814";"61";"9";"";"1007";"3";"1";"0"
"2829492";"30814";"60";"3";"";"1004";"13";"3";"4"
"2862882";"30814";"57";"8";"";"1005";"3";"1";"0"
"2905485";"30814";"43";"1";"";"1006";"0";"2";"4"
"2946152";"30814";"47";"4";"";"1007";"0";"1";"0"
"2953022";"30814";"53";"23";"";"1004";"8";"2";"4"
"3005604";"30814";"83";"12";"";"1001";"2";"2";"4"
"3012368";"30814";"59";"11";"";"1006";"6";"2";"4"
"3014686";"30814";"60";"14";"";"1005";"5";"1";"0"
"3029401";"30814";"65";"11";"";"1002";"8";"2";"4"
"3045322";"30814";"75";"5";"";"1004";"35";"2";"4"
"3065941";"30814";"54";"8";"";"1005";"4";"1";"0"
"3089631";"30814";"71";"6";"";"1004";"0";"1";"0"
"3107628";"30814";"53";"7";"";"1006";"8";"3";"4"
"3122003";"30814";"64";"11";"";"1003";"10";"0";"0"
"3122688";"30814";"56";"8";"";"1002";"13";"2";"4"
"3129629";"30814";"71";"8";"";"1004";"9";"1";"0"
"3134057";"30814";"74";"3";"";"1001";"0";"1";"0"
"3223727";"30814";"64";"3";"";"1002";"4";"2";"4"
"3239205";"30814";"55";"4";"";"1005";"5";"1";"0"
"3269673";"30814";"55";"2";"";"1007";"3";"2";"4"
"3277977";"30814";"55";"7";"";"1009";"15";"2";"4"
"3281296";"30814";"47";"0";"";"1008";"14";"2";"4"
"3316387";"30814";"66";"5";"";"1005";"14";"1";"0"
"3319529";"30814";"63";"12";"";"1006";"8";"0";"0"
"3320672";"30814";"53";"6";"";"1007";"14";"2";"4"
"3329967";"30814";"76";"14";"";"1002";"0";"0";"0"
"3350096";"30814";"70";"13";"";"1005";"4";"2";"4"
"3361215";"30814";"47";"16";"3xc";"1007";"3";"2";"4"
"3373175";"30814";"66";"19";"";"1007";"20";"0";"0"
"3390771";"30814";"67";"7";"";"1006";"15";"2";"4"
"3414399";"30814";"60";"4";"";"1002";"1";"1";"0"
"3420495";"30814";"55";"14";"";"1003";"0";"3";"8"
"3440309";"30814";"37";"2";"";"1010";"21";"1";"0"
"3445647";"30814";"72";"15";"";"1003";"10";"2";"4"
"3523441";"30814";"66";"2";"";"1003";"6";"1";"0"
"3560427";"30814";"73";"18";"";"1004";"9";"2";"4"
"3579626";"30814";"72";"4";"";"1007";"0";"1";"0"
"3585636";"30814";"39";"16";"";"1008";"3";"2";"4"
"3635201";"30814";"84";"1";"";"999";"0";"2";"4"
"3636279";"30814";"57";"8";"";"1002";"23";"2";"4"
"3662204";"30814";"72";"2";"";"1005";"19";"1";"0"
"3669583";"30814";"52";"5";"";"1005";"10";"1";"0"
"3717485";"30814";"61";"8";"";"1003";"23";"3";"4"
"3722191";"30814";"64";"15";"";"1006";"0";"2";"4"
"3749561";"30814";"58";"6";"3xc";"1007";"0";"0";"0"
"3766620";"30814";"68";"13";"";"1002";"12";"2";"4"
"3776816";"30814";"60";"4";"";"1002";"6";"3";"4"
"3827398";"30814";"57";"21";"";"1006";"3";"2";"4"
"3842070";"30814";"55";"5";"";"1010";"0";"1";"0"
"3844753";"30814";"62";"25";"";"1002";"35";"2";"4"
"3850182";"30814";"55";"7";"";"1007";"44";"2";"4"
"3874426";"30814";"65";"3";"";"1006";"23";"2";"4"
"9234";"31103";"48";"9";"";"1007";"10";"2";"4"
"15948";"31103";"74";"3";"";"1002";"10";"1";"0"
"112601";"31103";"48";"4";"";"1010";"0";"2";"4"
"133397";"31103";"67";"14";"";"1003";"0";"2";"4"
"148800";"31103";"49";"7";"";"1009";"14";"1";"0"
"190368";"31103";"63";"11";"";"1009";"0";"2";"4"
"211065";"31103";"51";"3";"";"1008";"0";"3";"8"
"227843";"31103";"43";"7";"";"1009";"43";"2";"4"
"286342";"31103";"65";"9";"";"1005";"4";"1";"0"
"290359";"31103";"71";"0";"bboost";"1006";"20";"3";"8"
"320326";"31103";"54";"15";"";"1005";"1";"2";"4"
"340342";"31103";"52";"9";"";"1005";"32";"3";"8"
"395734";"31103";"61";"14";"";"1008";"0";"2";"4"
"395898";"31103";"47";"8";"";"1011";"15";"2";"4"
"405706";"31103";"58";"2";"";"1004";"16";"1";"0"
"409792";"31103";"62";"11";"";"1004";"3";"3";"8"
"522946";"31103";"67";"12";"";"1006";"19";"2";"4"
"658059";"31103";"68";"6";"3xc";"1001";"43";"4";"12"
"698224";"31103";"62";"9";"";"1008";"14";"2";"4"
"755522";"31103";"50";"10";"";"1007";"0";"2";"4"
"792594";"31103";"69";"8";"";"1007";"27";"2";"4"
"842739";"31103";"44";"0";"";"1008";"8";"2";"4"
"851288";"31103";"67";"0";"bboost";"1007";"5";"2";"4"
"925047";"31103";"33";"18";"";"1007";"2";"1";"0"
"925101";"31103";"44";"3";"";"1009";"10";"1";"0"
"987912";"31103";"57";"2";"";"1006";"4";"0";"0"
"1003708";"31103";"71";"11";"";"1002";"13";"1";"0"
"1021319";"31103";"51";"9";"";"1007";"3";"2";"4"
"1063335";"31103";"44";"7";"";"1007";"0";"2";"4"
"1236635";"31103";"71";"1";"";"1003";"12";"2";"4"
"1251028";"31103";"73";"7";"";"1006";"9";"1";"0"
"1519405";"31103";"67";"7";"";"1006";"0";"1";"0"
"1540640";"31103";"68";"5";"";"1006";"11";"2";"4"
"1579479";"31103";"62";"8";"";"1003";"26";"3";"8"
"1636170";"31103";"69";"1";"";"1004";"6";"2";"4"
"1649612";"31103";"49";"11";"";"1010";"13";"3";"8"
"1692192";"31103";"62";"1";"";"1006";"4";"2";"4"
"1710049";"31103";"50";"16";"";"1009";"3";"3";"8"
"1789356";"31103";"55";"10";"";"1008";"0";"2";"4"
"1873547";"31103";"51";"15";"";"1006";"2";"3";"8"
"1903356";"31103";"44";"3";"";"1005";"7";"3";"8"
"2028662";"31103";"60";"8";"";"1006";"14";"3";"8"
"2153579";"31103";"61";"5";"";"1003";"0";"0";"0"
"2220760";"31103";"45";"3";"";"1006";"5";"2";"4"
"2285008";"31103";"65";"7";"";"1001";"8";"2";"4"
"2330717";"31103";"64";"5";"";"1004";"1";"2";"4"
"2336379";"31103";"72";"7";"";"1007";"0";"0";"0"
"2367022";"31103";"52";"5";"";"1005";"0";"2";"4"
"2381621";"31103";"57";"9";"";"1003";"4";"4";"8"
"2447667";"31103";"70";"13";"";"1002";"6";"2";"4"
"2523438";"31103";"84";"0";"bboost";"999";"0";"3";"8"
"2591860";"31103";"78";"4";"";"1005";"0";"1";"0"
"2884865";"31103";"56";"3";"";"1004";"20";"3";"8"
"3073591";"31103";"59";"23";"";"1005";"0";"1";"0"
"3117491";"31103";"64";"16";"";"1004";"8";"2";"4"
"3270453";"31103";"58";"8";"";"1005";"3";"3";"8"
"3360753";"31103";"70";"13";"";"1003";"9";"3";"8"
"3371624";"31103";"43";"0";"";"1007";"0";"2";"4"
"3561030";"31103";"61";"12";"3xc";"1007";"8";"0";"0"
"3593563";"31103";"59";"18";"";"1006";"4";"2";"4"
"3604395";"31103";"76";"9";"";"1002";"9";"2";"4"
"3618728";"31103";"74";"13";"";"1003";"6";"3";"8"
"3674203";"31103";"45";"4";"";"1006";"10";"1";"0"
"3849150";"31103";"62";"18";"";"1008";"39";"2";"4"
"88991";"31167";"50";"10";"";"1010";"5";"3";"8"
"559057";"31167";"78";"10";"";"1001";"3";"5";"12"
"853360";"31167";"48";"13";"";"1008";"19";"2";"4"
"1085414";"31167";"86";"0";"bboost";"1004";"8";"2";"4"
"1175502";"31167";"58";"0";"";"1007";"3";"3";"8"
"1213833";"31167";"65";"12";"";"1007";"0";"0";"0"
"1269354";"31167";"75";"0";"bboost";"1001";"15";"2";"4"
"1274112";"31167";"55";"16";"";"1006";"5";"1";"0"
"1282609";"31167";"53";"4";"";"1004";"1";"3";"8"
"1405363";"31167";"61";"6";"";"1004";"4";"2";"4"
"1862983";"31167";"51";"17";"";"1006";"3";"5";"12"
"2920839";"31167";"62";"8";"";"1005";"0";"1";"0"
"3038140";"31167";"39";"9";"";"1011";"9";"3";"8"
"3381896";"31167";"57";"5";"";"1003";"4";"1";"0"
"508886";"31181";"62";"15";"";"1008";"2";"3";"8"
"976899";"31181";"82";"7";"";"1001";"18";"1";"0"
"1226562";"31181";"43";"14";"";"1007";"1";"3";"8"
"1424018";"31181";"40";"29";"";"1007";"0";"6";"20"
"2255441";"31181";"56";"9";"";"1008";"0";"3";"8"
"2283058";"31181";"70";"25";"";"1001";"1";"6";"16"
"2457107";"31181";"36";"11";"";"1010";"10";"1";"0"
"2949019";"31181";"87";"0";"bboost";"1005";"1";"3";"8"
"3457752";"31181";"65";"2";"";"1007";"5";"2";"4"
"3582026";"31181";"46";"3";"";"1010";"16";"5";"16"
"3797194";"31181";"54";"8";"";"1004";"0";"6";"16"
"872821";"31192";"59";"10";"";"1006";"3";"3";"8"
"2461756";"31192";"65";"17";"";"1011";"0";"4";"12"
"2426170";"31194";"73";"11";"";"1006";"4";"1";"0"
"19226";"31195";"64";"10";"";"1003";"0";"0";"0"
"63581";"31195";"64";"8";"";"1005";"10";"0";"0"
"78973";"31195";"58";"4";"";"1005";"10";"0";"0"
"86025";"31195";"48";"17";"wildcard";"1004";"33";"0";"0"
"116156";"31195";"65";"0";"";"1002";"5";"0";"0"
"124696";"31195";"55";"19";"";"1005";"0";"0";"0"
"135782";"31195";"63";"2";"";"1000";"0";"0";"0"
"144766";"31195";"57";"5";"";"1002";"0";"0";"0"
"158449";"31195";"49";"9";"";"1007";"0";"0";"0"
"160461";"31195";"55";"11";"wildcard";"1003";"4";"0";"0"
"177065";"31195";"52";"5";"";"1005";"0";"0";"0"
"178261";"31195";"43";"11";"wildcard";"1008";"1";"0";"0"
"181929";"31195";"41";"0";"";"1006";"0";"0";"0"
"186678";"31195";"55";"16";"";"1008";"0";"0";"0"
"186694";"31195";"53";"10";"";"1003";"5";"0";"0"
"191666";"31195";"53";"6";"";"997";"0";"0";"0"
"193442";"31195";"48";"7";"";"1006";"0";"0";"0"
"204063";"31195";"57";"0";"";"1006";"0";"0";"0"
"217401";"31195";"56";"10";"";"1003";"0";"0";"0"
"225515";"31195";"45";"3";"wildcard";"1005";"0";"0";"0"
"248573";"31195";"65";"20";"";"1002";"0";"0";"0"
"254677";"31195";"50";"8";"";"1006";"0";"0";"0"
"265236";"31195";"56";"11";"";"1004";"0";"0";"0"
"286962";"31195";"47";"4";"";"1007";"0";"0";"0"
"289529";"31195";"46";"7";"";"1006";"0";"0";"0"
"292955";"31195";"55";"16";"";"1006";"0";"0";"0"
"293846";"31195";"55";"0";"";"1005";"0";"0";"0"
"304486";"31195";"50";"22";"";"1011";"0";"0";"0"
"312462";"31195";"60";"8";"";"1004";"0";"0";"0"
"314638";"31195";"51";"12";"";"1003";"0";"0";"0"
"343634";"31195";"44";"7";"";"1005";"5";"0";"0"
"345599";"31195";"60";"17";"";"1004";"0";"0";"0"
"378753";"31195";"46";"10";"";"1005";"0";"0";"0"
"384299";"31195";"62";"0";"";"1002";"0";"0";"0"
"387873";"31195";"71";"17";"";"1002";"0";"0";"0"
"404767";"31195";"69";"16";"wildcard";"1002";"7";"0";"0"
"422183";"31195";"39";"14";"";"1004";"0";"0";"0"
"424562";"31195";"67";"8";"";"1005";"0";"0";"0"
"427402";"31195";"56";"3";"";"1003";"0";"0";"0"
"440249";"31195";"49";"11";"";"1004";"0";"0";"0"
"440884";"31195";"47";"17";"";"1006";"10";"0";"0"
"444458";"31195";"52";"3";"";"1002";"5";"0";"0"
"454138";"31195";"48";"5";"";"1007";"5";"0";"0"
"455157";"31195";"65";"12";"";"1007";"0";"0";"0"
"459406";"31195";"46";"8";"";"1005";"0";"0";"0"
"467176";"31195";"47";"3";"";"1004";"0";"0";"0"
"474051";"31195";"63";"15";"";"1001";"5";"0";"0"
"474787";"31195";"58";"4";"";"1003";"0";"0";"0"
"482611";"31195";"84";"6";"3xc";"1005";"4";"0";"0"
"483712";"31195";"50";"13";"";"1009";"3";"0";"0"
"485497";"31195";"40";"11";"";"1008";"0";"0";"0"
"501196";"31195";"65";"2";"freehit";"999";"5";"0";"0"
"501210";"31195";"77";"3";"";"1003";"0";"0";"0"
"501841";"31195";"61";"7";"";"1006";"48";"0";"0"
"502059";"31195";"43";"5";"";"1006";"0";"0";"0"
"505352";"31195";"66";"13";"";"1003";"0";"0";"0"
"505792";"31195";"48";"17";"";"1005";"0";"0";"0"
"516083";"31195";"78";"5";"";"1002";"0";"0";"0"
"519440";"31195";"51";"19";"";"1006";"0";"0";"0"
"521347";"31195";"68";"6";"";"1003";"0";"0";"0"
"524018";"31195";"73";"6";"";"1003";"0";"0";"0"
"560511";"31195";"57";"6";"";"1005";"0";"0";"0"
"569578";"31195";"66";"4";"";"1001";"20";"0";"0"
"585613";"31195";"54";"8";"";"1005";"0";"0";"0"
"585742";"31195";"42";"3";"";"1008";"4";"0";"0"
"589600";"31195";"52";"6";"";"1005";"15";"0";"0"
"610690";"31195";"54";"7";"";"1002";"0";"0";"0"
"617202";"31195";"56";"17";"";"1005";"0";"0";"0"
"624127";"31195";"59";"22";"wildcard";"1010";"4";"0";"0"
"636099";"31195";"48";"10";"";"1009";"4";"0";"0"
"637428";"31195";"76";"8";"";"1004";"1";"0";"0"
"643949";"31195";"44";"10";"";"1005";"0";"0";"0"
"645616";"31195";"44";"11";"";"1003";"10";"0";"0"
"649169";"31195";"44";"4";"";"1003";"0";"0";"0"
"662729";"31195";"66";"7";"";"1001";"10";"0";"0"
"667660";"31195";"57";"13";"";"1003";"5";"0";"0"
"670999";"31195";"51";"14";"";"1010";"3";"0";"0"
"672755";"31195";"39";"18";"";"1005";"0";"0";"0"
"676159";"31195";"63";"2";"";"1001";"0";"0";"0"
"686663";"31195";"68";"4";"";"1001";"10";"0";"0"
"689145";"31195";"56";"1";"";"1004";"0";"0";"0"
"692418";"31195";"63";"10";"";"1005";"0";"0";"0"
"692617";"31195";"57";"3";"";"1002";"0";"0";"0"
"694052";"31195";"86";"6";"";"1007";"0";"0";"0"
"698180";"31195";"51";"5";"";"1003";"10";"0";"0"
"699342";"31195";"63";"1";"";"1000";"0";"0";"0"
"709363";"31195";"53";"9";"";"1008";"0";"0";"0"
"711739";"31195";"86";"13";"";"1001";"0";"0";"0"
"714994";"31195";"63";"8";"";"1001";"5";"0";"0"
"723127";"31195";"45";"2";"";"1002";"0";"0";"0"
"724800";"31195";"57";"4";"";"1000";"0";"0";"0"
"737281";"31195";"53";"6";"";"1002";"0";"0";"0"
"741147";"31195";"66";"2";"";"999";"0";"0";"0"
"753580";"31195";"58";"1";"";"1004";"0";"0";"0"
"760698";"31195";"72";"14";"";"1002";"0";"0";"0"
"765200";"31195";"43";"1";"";"1007";"0";"0";"0"
"767465";"31195";"71";"7";"";"999";"0";"0";"0"
"776989";"31195";"42";"5";"";"1005";"0";"0";"0"
"782840";"31195";"75";"3";"";"1000";"5";"0";"0"
"786292";"31195";"69";"4";"";"1000";"0";"0";"0"
"787731";"31195";"72";"8";"";"1003";"0";"0";"0"
"798355";"31195";"60";"0";"";"999";"0";"0";"0"
"802436";"31195";"80";"14";"";"1006";"0";"0";"0"
"803472";"31195";"65";"0";"";"1003";"0";"0";"0"
"810384";"31195";"68";"1";"3xc";"1003";"0";"0";"0"
"815632";"31195";"70";"15";"wildcard";"1003";"3";"0";"0"
"817000";"31195";"58";"12";"";"1003";"0";"0";"0"
"826377";"31195";"71";"7";"";"1009";"30";"0";"0"
"829081";"31195";"62";"12";"";"1003";"0";"0";"0"
"832380";"31195";"64";"5";"";"999";"0";"0";"0"
"836359";"31195";"49";"12";"freehit";"1009";"12";"0";"0"
"844833";"31195";"70";"0";"";"1002";"10";"0";"0"
"858114";"31195";"55";"0";"";"1005";"0";"0";"0"
"865846";"31195";"58";"4";"";"1004";"0";"0";"0"
"884013";"31195";"65";"1";"";"999";"0";"0";"0"
"886378";"31195";"52";"12";"freehit";"1005";"5";"0";"0"
"904627";"31195";"52";"11";"";"1005";"0";"0";"0"
"906583";"31195";"69";"6";"";"1003";"5";"0";"0"
"906765";"31195";"56";"3";"";"1004";"0";"0";"0"
"922793";"31195";"51";"13";"";"1004";"10";"0";"0"
"928263";"31195";"51";"8";"";"1002";"0";"0";"0"
"939613";"31195";"82";"2";"";"999";"0";"0";"0"
"939957";"31195";"51";"17";"";"1006";"0";"0";"0"
"964712";"31195";"59";"9";"";"1002";"0";"0";"0"
"964848";"31195";"56";"8";"wildcard";"1005";"3";"0";"0"
"966246";"31195";"61";"4";"";"1003";"0";"0";"0"
"967062";"31195";"69";"13";"";"1003";"0";"0";"0"
"970580";"31195";"54";"6";"";"1002";"5";"0";"0"
"975751";"31195";"68";"2";"";"1002";"5";"0";"0"
"978425";"31195";"45";"4";"";"999";"0";"0";"0"
"979710";"31195";"71";"12";"wildcard";"1001";"5";"0";"0"
"980881";"31195";"48";"5";"";"1005";"0";"0";"0"
"981043";"31195";"51";"6";"";"1006";"0";"0";"0"
"983655";"31195";"60";"8";"";"1002";"0";"0";"0"
"986735";"31195";"44";"4";"";"1007";"0";"0";"0"
"1003278";"31195";"53";"3";"";"1007";"4";"0";"0"
"1005596";"31195";"59";"0";"";"1002";"0";"0";"0"
"1006380";"31195";"41";"13";"wildcard";"1008";"2";"0";"0"
"1007171";"31195";"56";"6";"";"1002";"0";"0";"0"
"1020203";"31195";"65";"7";"freehit";"1005";"4";"0";"0"
"1020462";"31195";"40";"2";"";"1005";"0";"0";"0"
"1051931";"31195";"76";"2";"";"999";"5";"0";"0"
"1052625";"31195";"61";"2";"freehit";"1005";"0";"0";"0"
"1062977";"31195";"56";"4";"";"1001";"0";"0";"0"
"1074866";"31195";"69";"2";"";"1001";"15";"0";"0"
"1084873";"31195";"64";"3";"";"1005";"0";"0";"0"
"1095265";"31195";"52";"21";"";"1008";"0";"0";"0"
"1104718";"31195";"49";"4";"";"1005";"0";"0";"0"
"1109459";"31195";"48";"10";"";"1006";"0";"0";"0"
"1111567";"31195";"30";"3";"";"1006";"0";"0";"0"
"1118816";"31195";"34";"5";"";"1007";"0";"0";"0"
"1118920";"31195";"69";"20";"";"1001";"0";"0";"0"
"1123995";"31195";"61";"6";"";"1002";"0";"0";"0"
"1125135";"31195";"45";"13";"";"1009";"3";"0";"0"
"1127125";"31195";"62";"21";"";"1003";"0";"0";"0"
"1140134";"31195";"59";"9";"";"1007";"0";"0";"0"
"1152897";"31195";"51";"10";"";"1002";"0";"0";"0"
"1153495";"31195";"40";"11";"wildcard";"1003";"2";"0";"0"
"1162579";"31195";"64";"12";"";"1003";"5";"0";"0"
"1162611";"31195";"64";"2";"";"1001";"0";"0";"0"
"1169979";"31195";"56";"5";"";"1005";"10";"0";"0"
"1172161";"31195";"40";"3";"";"1006";"0";"0";"0"
"1174862";"31195";"58";"3";"";"1003";"0";"0";"0"
"1184888";"31195";"55";"12";"wildcard";"1007";"0";"0";"0"
"1191136";"31195";"73";"0";"";"999";"0";"0";"0"
"1192546";"31195";"41";"10";"";"1006";"0";"0";"0"
"1196762";"31195";"71";"8";"3xc";"1000";"0";"0";"0"
"1210257";"31195";"46";"8";"";"1006";"0";"0";"0"
"1211368";"31195";"51";"7";"";"1002";"10";"0";"0"
"1214667";"31195";"80";"7";"";"1003";"0";"0";"0"
"1217924";"31195";"83";"16";"";"1000";"0";"0";"0"
"1229161";"31195";"91";"3";"";"999";"0";"0";"0"
