"entry";"rank";"gw_points";"points_on_bench";"chip_played";"team_value";"in_bank";"transfers_done";"transfers_cost"
"1251683";"5491";"0";"0";"";"1005";"0";"1";"0"
"1256141";"5491";"0";"0";"bboost";"1008";"13";"1";"0"
"1260173";"5491";"0";"0";"";"1007";"0";"2";"4"
"1260587";"5491";"0";"0";"";"1007";"5";"1";"0"
"1267062";"5491";"0";"0";"";"1011";"5";"1";"0"
"1275940";"5491";"0";"0";"";"1008";"14";"0";"0"
"1294881";"5491";"0";"0";"";"1004";"0";"3";"8"
"1321932";"5491";"0";"0";"";"1007";"4";"1";"0"
"1339108";"5491";"0";"0";"";"1007";"25";"1";"0"
"1346873";"5491";"0";"0";"";"1005";"0";"1";"0"
"1352167";"5491";"0";"0";"";"1004";"14";"1";"0"
"1354356";"5491";"0";"0";"";"1006";"0";"0";"0"
"1357319";"5491";"0";"0";"3xc";"1003";"0";"1";"0"
"1358916";"5491";"0";"0";"";"1007";"5";"1";"0"
"1361895";"5491";"0";"0";"";"1001";"0";"0";"0"
"1364381";"5491";"0";"0";"";"1006";"4";"1";"0"
"1370718";"5491";"0";"0";"bboost";"1005";"0";"0";"0"
"1373503";"5491";"0";"0";"";"1008";"15";"1";"0"
"1374334";"5491";"0";"0";"3xc";"1007";"8";"1";"0"
"1377839";"5491";"0";"0";"freehit";"1007";"18";"0";"0"
"1393094";"5491";"0";"0";"";"1006";"4";"1";"0"
"1405315";"5491";"0";"0";"";"1006";"3";"1";"0"
"1412839";"5491";"0";"0";"";"1004";"0";"1";"0"
"1418797";"5491";"0";"0";"";"1006";"0";"0";"0"
"1427555";"5491";"0";"0";"";"1005";"7";"1";"0"
"1441627";"5491";"0";"0";"";"1004";"12";"1";"0"
"1462620";"5491";"0";"0";"";"1008";"5";"0";"0"
"1489404";"5491";"0";"0";"";"1003";"0";"1";"0"
"1511745";"5491";"0";"0";"";"1004";"5";"0";"0"
"1527854";"5491";"0";"0";"";"1007";"25";"2";"4"
"1529720";"5491";"0";"0";"";"1004";"0";"0";"0"
"1551135";"5491";"0";"0";"";"1005";"3";"1";"0"
"1552638";"5491";"0";"0";"";"1007";"5";"1";"0"
"1571129";"5491";"0";"0";"";"1008";"5";"0";"0"
"1572224";"5491";"0";"0";"";"1010";"4";"1";"0"
"1579027";"5491";"0";"0";"";"1006";"8";"1";"0"
"1581060";"5491";"0";"0";"";"1006";"3";"1";"0"
"1583672";"5491";"0";"0";"";"1005";"10";"1";"0"
"1596249";"5491";"0";"0";"wildcard";"1006";"0";"0";"0"
"1599494";"5491";"0";"0";"";"1006";"0";"0";"0"
"1624677";"5491";"0";"0";"";"1007";"0";"1";"0"
"1624722";"5491";"0";"0";"";"1008";"0";"1";"0"
"1626222";"5491";"0";"0";"";"1001";"19";"1";"0"
"1626397";"5491";"0";"0";"";"1006";"10";"1";"0"
"1628475";"5491";"0";"0";"";"1008";"0";"1";"0"
"1632086";"5491";"0";"0";"";"1004";"23";"1";"0"
"1665522";"5491";"0";"0";"";"1006";"5";"1";"0"
"1681222";"5491";"0";"0";"";"1007";"0";"1";"0"
"1681932";"5491";"0";"0";"";"1005";"0";"0";"0"
"1692540";"5491";"0";"0";"";"1006";"5";"1";"0"
"1703054";"5491";"0";"0";"";"1006";"14";"1";"0"
"1703809";"5491";"0";"0";"";"1004";"0";"1";"0"
"1716295";"5491";"0";"0";"";"1008";"4";"1";"0"
"1718723";"5491";"0";"0";"";"1007";"5";"0";"0"
"1723394";"5491";"0";"0";"wildcard";"1010";"12";"0";"0"
"1744397";"5491";"0";"0";"";"1009";"0";"2";"4"
"1746051";"5491";"0";"0";"";"1006";"5";"0";"0"
"1747367";"5491";"0";"0";"";"1006";"0";"0";"0"
"1760109";"5491";"0";"0";"";"1005";"0";"2";"4"
"1775533";"5491";"0";"0";"";"1008";"39";"1";"0"
"1787682";"5491";"0";"0";"";"1007";"0";"0";"0"
"1791993";"5491";"0";"0";"";"1010";"29";"1";"0"
"1795248";"5491";"0";"0";"";"1006";"5";"1";"0"
"1804446";"5491";"0";"0";"";"1005";"4";"0";"0"
"1817221";"5491";"0";"0";"";"1006";"5";"1";"0"
"1828273";"5491";"0";"0";"";"1005";"7";"1";"0"
"1830317";"5491";"0";"0";"bboost";"1008";"14";"2";"4"
"1831053";"5491";"0";"0";"";"1006";"18";"1";"0"
"1842281";"5491";"0";"0";"";"1010";"5";"1";"0"
"1842810";"5491";"0";"0";"";"1005";"0";"0";"0"
"1846433";"5491";"0";"0";"";"1006";"14";"1";"0"
"1865803";"5491";"0";"0";"";"1008";"5";"2";"4"
"1887781";"5491";"0";"0";"";"1006";"4";"1";"0"
"1894010";"5491";"0";"0";"";"1008";"0";"0";"0"
"1894927";"5491";"0";"0";"";"1010";"0";"1";"0"
"1899824";"5491";"0";"0";"";"1006";"0";"0";"0"
"1900792";"5491";"0";"0";"";"1010";"14";"0";"0"
"1907665";"5491";"0";"0";"";"1005";"5";"0";"0"
"1911570";"5491";"0";"0";"";"1006";"0";"1";"0"
"1914182";"5491";"0";"0";"";"1009";"8";"1";"0"
"1920989";"5491";"0";"0";"";"1007";"0";"2";"4"
"1928652";"5491";"0";"0";"";"1005";"14";"1";"0"
"1947700";"5491";"0";"0";"";"1005";"10";"1";"0"
"1950344";"5491";"0";"0";"";"1002";"15";"0";"0"
"1955217";"5491";"0";"0";"";"1008";"0";"0";"0"
"1955397";"5491";"0";"0";"";"1005";"0";"1";"0"
"1956831";"5491";"0";"0";"";"1008";"1";"1";"0"
"1963600";"5491";"0";"0";"bboost";"1006";"0";"1";"0"
"2005175";"5491";"0";"0";"";"1006";"0";"1";"0"
"2006269";"5491";"0";"0";"";"1008";"8";"1";"0"
"2011457";"5491";"0";"0";"";"1007";"0";"2";"4"
"2014344";"5491";"0";"0";"";"1006";"0";"0";"0"
"2015729";"5491";"0";"0";"";"1005";"3";"1";"0"
"2018968";"5491";"0";"0";"";"1008";"0";"0";"0"
"2029279";"5491";"0";"0";"";"1005";"14";"1";"0"
"2036301";"5491";"0";"0";"";"1008";"14";"0";"0"
"2040165";"5491";"0";"0";"";"1005";"0";"1";"0"
"2045467";"5491";"0";"0";"";"1007";"0";"0";"0"
"2045672";"5491";"0";"0";"";"1007";"0";"0";"0"
"2047528";"5491";"0";"0";"";"1007";"24";"1";"0"
"2048376";"5491";"0";"0";"";"1006";"9";"1";"0"
"2052731";"5491";"0";"0";"";"1005";"5";"0";"0"
"2053969";"5491";"0";"0";"";"1006";"4";"1";"0"
"2057301";"5491";"0";"0";"";"1007";"22";"1";"0"
"2078082";"5491";"0";"0";"wildcard";"1005";"6";"0";"0"
"2082945";"5491";"0";"0";"";"1009";"0";"1";"0"
"2100125";"5491";"0";"0";"";"1005";"5";"1";"0"
"2106175";"5491";"0";"0";"";"1007";"5";"2";"4"
"2106657";"5491";"0";"0";"";"1009";"45";"1";"0"
"2112693";"5491";"0";"0";"";"1007";"10";"1";"0"
"2113279";"5491";"0";"0";"3xc";"1008";"14";"2";"4"
"2116087";"5491";"0";"0";"";"1008";"9";"1";"0"
"2130195";"5491";"0";"0";"";"1006";"3";"1";"0"
"2130796";"5491";"0";"0";"";"1000";"8";"2";"4"
"2136829";"5491";"0";"0";"";"1007";"10";"0";"0"
"2139607";"5491";"0";"0";"";"1007";"13";"1";"0"
"2140008";"5491";"0";"0";"";"1010";"5";"1";"0"
"2141088";"5491";"0";"0";"";"1005";"5";"1";"0"
"2142524";"5491";"0";"0";"";"1009";"5";"0";"0"
"2143912";"5491";"0";"0";"";"1001";"0";"0";"0"
"2148459";"5491";"0";"0";"";"1006";"19";"1";"0"
"2152328";"5491";"0";"0";"";"1006";"35";"0";"0"
"2157104";"5491";"0";"0";"wildcard";"1006";"23";"0";"0"
"2164264";"5491";"0";"0";"";"1007";"10";"1";"0"
"2183870";"5491";"0";"0";"";"1008";"40";"0";"0"
"2185519";"5491";"0";"0";"";"1003";"9";"0";"0"
"2203125";"5491";"0";"0";"";"1006";"6";"1";"0"
"2220818";"5491";"0";"0";"";"1009";"28";"1";"0"
"2229290";"5491";"0";"0";"";"1007";"5";"0";"0"
"2232877";"5491";"0";"0";"";"1007";"24";"1";"0"
"2244398";"5491";"0";"0";"";"1006";"34";"1";"0"
"2246169";"5491";"0";"0";"";"1008";"0";"0";"0"
"2249007";"5491";"0";"0";"";"1005";"13";"1";"0"
"2265309";"5491";"0";"0";"";"1006";"10";"0";"0"
"2270622";"5491";"0";"0";"";"1010";"3";"2";"4"
"2279819";"5491";"0";"0";"";"1007";"0";"1";"0"
"2284355";"5491";"0";"0";"";"1008";"9";"1";"0"
"2295637";"5491";"0";"0";"";"1007";"5";"1";"0"
"2296560";"5491";"0";"0";"freehit";"1003";"3";"0";"0"
"2316942";"5491";"0";"0";"";"1005";"9";"1";"0"
"2324527";"5491";"0";"0";"";"1008";"9";"1";"0"
"2329274";"5491";"0";"0";"";"1005";"5";"1";"0"
"2331909";"5491";"0";"0";"";"1008";"15";"2";"4"
"2378818";"5491";"0";"0";"";"1005";"10";"1";"0"
"2383045";"5491";"0";"0";"";"1008";"0";"1";"0"
"2386540";"5491";"0";"0";"";"1006";"0";"0";"0"
"2395935";"5491";"0";"0";"wildcard";"1010";"9";"0";"0"
"2396338";"5491";"0";"0";"";"1006";"10";"1";"0"
"2400390";"5491";"0";"0";"";"1005";"5";"0";"0"
"2405342";"5491";"0";"0";"";"1009";"5";"0";"0"
"2406735";"5491";"0";"0";"";"1005";"1";"0";"0"
"2414216";"5491";"0";"0";"";"1005";"0";"1";"0"
"2417630";"5491";"0";"0";"";"1005";"9";"1";"0"
"2418594";"5491";"0";"0";"";"1007";"3";"1";"0"
"2422318";"5491";"0";"0";"";"1006";"7";"1";"0"
"2423706";"5491";"0";"0";"";"1006";"14";"1";"0"
"2426100";"5491";"0";"0";"";"1008";"0";"0";"0"
"2437852";"5491";"0";"0";"";"1007";"14";"1";"0"
"2438014";"5491";"0";"0";"";"1004";"19";"1";"0"
"2454822";"5491";"0";"0";"";"1006";"18";"1";"0"
"2464650";"5491";"0";"0";"";"1005";"9";"1";"0"
"2466354";"5491";"0";"0";"";"1006";"13";"1";"0"
"2471557";"5491";"0";"0";"";"1006";"10";"2";"4"
"2494969";"5491";"0";"0";"";"1005";"15";"0";"0"
"2498909";"5491";"0";"0";"";"1006";"10";"1";"0"
"2512780";"5491";"0";"0";"";"1009";"3";"2";"4"
"2514124";"5491";"0";"0";"bboost";"1008";"3";"1";"0"
"2514412";"5491";"0";"0";"";"1008";"9";"1";"0"
"2516390";"5491";"0";"0";"";"1005";"4";"1";"0"
"2523404";"5491";"0";"0";"";"1003";"0";"1";"0"
"2526310";"5491";"0";"0";"";"1008";"13";"1";"0"
"2532432";"5491";"0";"0";"";"1004";"25";"1";"0"
"2539149";"5491";"0";"0";"";"1007";"5";"0";"0"
"2548030";"5491";"0";"0";"";"1009";"4";"1";"0"
"2549622";"5491";"0";"0";"";"1008";"5";"1";"0"
"2552620";"5491";"0";"0";"";"1007";"6";"1";"0"
"2591083";"5491";"0";"0";"";"1007";"0";"0";"0"
"2597074";"5491";"0";"0";"";"1007";"0";"1";"0"
"2609643";"5491";"0";"0";"";"1004";"0";"0";"0"
"2615887";"5491";"0";"0";"";"1010";"29";"1";"0"
"2636110";"5491";"0";"0";"";"1005";"0";"0";"0"
"2636779";"5491";"0";"0";"";"1003";"8";"1";"0"
"2666870";"5491";"0";"0";"";"1005";"10";"1";"0"
"2670908";"5491";"0";"0";"";"1004";"3";"1";"0"
"2677513";"5491";"0";"0";"";"1005";"5";"1";"0"
"2682489";"5491";"0";"0";"";"1006";"24";"1";"0"
"2693907";"5491";"0";"0";"";"1007";"5";"1";"0"
"2697820";"5491";"0";"0";"";"1006";"10";"1";"0"
"2702587";"5491";"0";"0";"";"1005";"0";"1";"0"
"2713601";"5491";"0";"0";"";"1008";"14";"1";"0"
"2715467";"5491";"0";"0";"";"1006";"10";"1";"0"
"2745979";"5491";"0";"0";"";"1006";"5";"0";"0"
"2779047";"5491";"0";"0";"";"1006";"5";"1";"0"
"2786310";"5491";"0";"0";"";"1007";"9";"1";"0"
"2793339";"5491";"0";"0";"";"1007";"25";"1";"0"
"2796430";"5491";"0";"0";"";"1007";"20";"1";"0"
"2806697";"5491";"0";"0";"";"1008";"0";"0";"0"
"2817703";"5491";"0";"0";"";"1006";"32";"1";"0"
"2834204";"5491";"0";"0";"";"1010";"4";"1";"0"
"2834520";"5491";"0";"0";"";"1009";"5";"1";"0"
"2868055";"5491";"0";"0";"";"1006";"5";"1";"0"
"2881331";"5491";"0";"0";"";"1009";"5";"1";"0"
"2887077";"5491";"0";"0";"";"1007";"13";"1";"0"
"2892332";"5491";"0";"0";"";"1003";"5";"0";"0"
"2895859";"5491";"0";"0";"";"1004";"0";"1";"0"
"2930368";"5491";"0";"0";"";"1009";"15";"1";"0"
"2937337";"5491";"0";"0";"";"1007";"18";"1";"0"
"2951355";"5491";"0";"0";"";"1010";"15";"1";"0"
"2953556";"5491";"0";"0";"";"1006";"9";"0";"0"
"2955114";"5491";"0";"0";"";"1009";"0";"3";"8"
"2981204";"5491";"0";"0";"";"1008";"13";"1";"0"
"2983668";"5491";"0";"0";"";"1008";"13";"1";"0"
"2984371";"5491";"0";"0";"";"1006";"0";"0";"0"
"2992932";"5491";"0";"0";"";"1006";"3";"1";"0"
"2995651";"5491";"0";"0";"";"1006";"0";"2";"4"
"3000698";"5491";"0";"0";"";"1006";"9";"1";"0"
"3029679";"5491";"0";"0";"";"1008";"19";"1";"0"
"3030755";"5491";"0";"0";"";"1006";"0";"0";"0"
"3032022";"5491";"0";"0";"";"1003";"5";"1";"0"
"3035180";"5491";"0";"0";"";"1007";"4";"2";"4"
"3042132";"5491";"0";"0";"";"1002";"2";"1";"0"
"3049538";"5491";"0";"0";"";"1007";"0";"0";"0"
"3050681";"5491";"0";"0";"";"1004";"14";"1";"0"
"3065217";"5491";"0";"0";"";"1007";"0";"1";"0"
"3067262";"5491";"0";"0";"";"1007";"0";"1";"0"
"3067565";"5491";"0";"0";"";"999";"20";"1";"0"
"3070904";"5491";"0";"0";"";"1005";"0";"2";"4"
"3073149";"5491";"0";"0";"";"1006";"36";"1";"0"
"3073342";"5491";"0";"0";"";"1004";"24";"0";"0"
"3074198";"5491";"0";"0";"";"1006";"23";"1";"0"
"3089758";"5491";"0";"0";"";"1008";"24";"1";"0"
"3094277";"5491";"0";"0";"";"1005";"0";"0";"0"
"3107095";"5491";"0";"0";"freehit";"1004";"12";"0";"0"
"3107551";"5491";"0";"0";"freehit";"1005";"3";"0";"0"
"3120707";"5491";"0";"0";"";"1006";"5";"1";"0"
"3121508";"5491";"0";"0";"";"1005";"10";"1";"0"
"3128218";"5491";"0";"0";"";"1007";"15";"1";"0"
"3130403";"5491";"0";"0";"";"1006";"3";"1";"0"
"3144080";"5491";"0";"0";"";"1010";"3";"1";"0"
"3156944";"5491";"0";"0";"";"1007";"5";"0";"0"
"3159218";"5491";"0";"0";"";"1006";"9";"2";"4"
"3173936";"5491";"0";"0";"";"1008";"10";"1";"0"
"3189906";"5491";"0";"0";"";"1007";"8";"1";"0"
"3200599";"5491";"0";"0";"";"1007";"44";"1";"0"
"3203820";"5491";"0";"0";"";"1004";"4";"1";"0"
"3204353";"5491";"0";"0";"";"1003";"5";"1";"0"
"3216764";"5491";"0";"0";"freehit";"1000";"2";"0";"0"
"3220219";"5491";"0";"0";"wildcard";"1003";"5";"0";"0"
"3224454";"5491";"0";"0";"";"1004";"0";"0";"0"
"3225106";"5491";"0";"0";"";"1004";"0";"0";"0"
"3228209";"5491";"0";"0";"";"1006";"9";"2";"4"
"3246966";"5491";"0";"0";"";"1010";"0";"1";"0"
"3248028";"5491";"0";"0";"";"1007";"20";"1";"0"
"3251688";"5491";"0";"0";"";"1005";"15";"0";"0"
"3253638";"5491";"0";"0";"";"1007";"17";"1";"0"
"3265145";"5491";"0";"0";"";"999";"5";"0";"0"
"3300954";"5491";"0";"0";"";"1008";"9";"1";"0"
"3303814";"5491";"0";"0";"";"1006";"8";"0";"0"
"3306929";"5491";"0";"0";"";"1005";"5";"0";"0"
"3314503";"5491";"0";"0";"";"1006";"4";"0";"0"
"3333796";"5491";"0";"0";"";"1008";"5";"0";"0"
"3336162";"5491";"0";"0";"";"1007";"24";"1";"0"
"3339868";"5491";"0";"0";"";"1008";"0";"2";"4"
"3344828";"5491";"0";"0";"";"1009";"9";"1";"0"
"3346925";"5491";"0";"0";"";"1008";"3";"1";"0"
"3390157";"5491";"0";"0";"";"1005";"9";"1";"0"
"3396405";"5491";"0";"0";"";"1008";"3";"3";"8"
"3397222";"5491";"0";"0";"";"1007";"0";"1";"0"
"3406466";"5491";"0";"0";"";"1009";"4";"0";"0"
"3435141";"5491";"0";"0";"";"1008";"3";"1";"0"
"3436968";"5491";"0";"0";"";"1006";"5";"0";"0"
"3440073";"5491";"0";"0";"";"1007";"4";"1";"0"
"3466799";"5491";"0";"0";"";"1006";"30";"1";"0"
"3488851";"5491";"0";"0";"";"1009";"4";"1";"0"
"3513174";"5491";"0";"0";"";"1006";"0";"0";"0"
"3557525";"5491";"0";"0";"";"1007";"3";"1";"0"
"3595523";"5491";"0";"0";"";"1006";"0";"1";"0"
"3600061";"5491";"0";"0";"";"1006";"0";"0";"0"
"3625388";"5491";"0";"0";"";"1005";"20";"1";"0"
"3629852";"5491";"0";"0";"";"1004";"4";"1";"0"
"3630120";"5491";"0";"0";"";"1006";"14";"2";"4"
"3642467";"5491";"0";"0";"";"1008";"0";"0";"0"
"3658991";"5491";"0";"0";"";"1007";"4";"1";"0"
"3659099";"5491";"0";"0";"freehit";"1005";"9";"0";"0"
"3665351";"5491";"0";"0";"";"1007";"5";"1";"0"
"3681446";"5491";"0";"0";"";"1005";"8";"1";"0"
"3696050";"5491";"0";"0";"";"1002";"7";"3";"8"
"3717345";"5491";"0";"0";"";"1007";"0";"0";"0"
"3722135";"5491";"0";"0";"wildcard";"1007";"4";"0";"0"
"3723127";"5491";"0";"0";"";"1006";"10";"1";"0"
"3750792";"5491";"0";"0";"";"1007";"0";"0";"0"
"3754009";"5491";"0";"0";"";"1004";"0";"3";"8"
"3790321";"5491";"0";"0";"";"1006";"36";"1";"0"
"3821978";"5491";"0";"0";"";"1005";"30";"0";"0"
"3824573";"5491";"0";"0";"";"1005";"3";"1";"0"
"3830647";"5491";"0";"0";"";"1008";"14";"1";"0"
"3868652";"5491";"0";"0";"";"1007";"37";"1";"0"
"3874688";"5491";"0";"0";"";"1007";"40";"1";"0"
"60371";"5969";"0";"0";"";"1008";"0";"0";"0"
"305175";"5969";"0";"0";"";"1008";"13";"2";"4"
"405838";"5969";"0";"0";"";"1008";"0";"1";"0"
"414810";"5969";"0";"0";"";"1004";"15";"1";"0"
"474958";"5969";"0";"0";"";"1005";"17";"1";"0"
"842739";"5969";"0";"0";"";"1008";"8";"2";"4"
"954764";"5969";"0";"0";"wildcard";"1009";"14";"0";"0"
"1017011";"5969";"0";"0";"3xc";"1011";"0";"2";"4"
"1063335";"5969";"0";"0";"";"1007";"0";"2";"4"
"1066169";"5969";"0";"0";"";"1006";"33";"2";"4"
"1271325";"5969";"0";"0";"";"1003";"18";"1";"0"
"1389123";"5969";"0";"0";"";"1007";"10";"2";"4"
"1417086";"5969";"0";"0";"";"1008";"0";"1";"0"
"1426032";"5969";"0";"0";"";"1006";"5";"1";"0"
"1471094";"5969";"0";"0";"";"1007";"5";"1";"0"
"1471755";"5969";"0";"0";"";"1006";"4";"2";"4"
"1714827";"5969";"0";"0";"";"1009";"34";"2";"4"
"2001066";"5969";"0";"0";"bboost";"1005";"10";"1";"0"
"2060987";"5969";"0";"0";"";"1006";"4";"0";"0"
"2203481";"5969";"0";"0";"3xc";"1006";"1";"6";"20"
"2236125";"5969";"0";"0";"";"1009";"3";"1";"0"
"2246873";"5969";"0";"0";"";"1005";"3";"3";"8"
"2286093";"5969";"0";"0";"";"1005";"4";"1";"0"
"2462869";"5969";"0";"0";"";"1006";"0";"2";"4"
"2549949";"5969";"0";"0";"";"1006";"4";"2";"4"
"2746533";"5969";"0";"0";"";"1003";"4";"3";"8"
"2780531";"5969";"0";"0";"";"1006";"0";"0";"0"
"2931354";"5969";"0";"0";"";"1007";"4";"1";"0"
"2934537";"5969";"0";"0";"";"1008";"5";"0";"0"
"2949200";"5969";"0";"0";"";"1008";"0";"0";"0"
"2949279";"5969";"0";"0";"";"1003";"0";"0";"0"
"3329859";"5969";"0";"0";"";"1005";"26";"2";"4"
"3433007";"5969";"0";"0";"";"1007";"22";"1";"0"
"3512409";"5969";"0";"0";"";"1005";"35";"1";"0"
"3578670";"5969";"0";"0";"";"1008";"2";"1";"0"
"3693114";"5969";"0";"0";"";"1007";"14";"1";"0"
"3693584";"5969";"0";"0";"";"1007";"14";"1";"0"
"3757508";"5969";"0";"0";"";"1008";"13";"3";"8"
"213491";"6007";"0";"0";"";"1010";"4";"4";"12"
"963892";"6007";"0";"0";"";"1004";"25";"0";"0"
"1530871";"6007";"0";"0";"freehit";"1007";"41";"0";"0"
"2339811";"6007";"0";"0";"";"1004";"3";"2";"4"
"2689291";"6007";"0";"0";"";"1008";"5";"1";"0"
"2885078";"6007";"0";"0";"";"1006";"24";"1";"0"
"3051375";"6007";"0";"0";"";"1006";"10";"1";"0"
"3295719";"6007";"0";"0";"";"1003";"4";"0";"0"
"3828754";"6007";"0";"0";"";"1004";"4";"3";"8"
"1216789";"6016";"0";"0";"";"1005";"7";"4";"12"
"632338";"6017";"0";"0";"";"1006";"10";"0";"0"
"6518";"6018";"0";"0";"";"1013";"5";"2";"4"
"12754";"6018";"0";"0";"";"1007";"5";"1";"0"
"16066";"6018";"0";"0";"";"1005";"0";"0";"0"
"19876";"6018";"0";"0";"";"1006";"5";"2";"0"
"21711";"6018";"0";"0";"";"1003";"24";"2";"0"
"29134";"6018";"0";"0";"";"1008";"0";"2";"0"
"40728";"6018";"0";"0";"";"1005";"0";"2";"0"
"41264";"6018";"0";"0";"";"1004";"1";"2";"0"
"49738";"6018";"0";"0";"";"1008";"0";"1";"0"
"51880";"6018";"0";"0";"";"1010";"10";"3";"8"
"52549";"6018";"0";"0";"";"1007";"1";"2";"0"
"55498";"6018";"0";"0";"";"1007";"15";"1";"0"
"60045";"6018";"0";"0";"";"1007";"5";"0";"0"
"64684";"6018";"0";"0";"";"1009";"18";"2";"0"
"91602";"6018";"0";"0";"wildcard";"1007";"0";"0";"0"
"100224";"6018";"0";"0";"";"1009";"2";"1";"0"
"102518";"6018";"0";"0";"";"1007";"1";"2";"0"
"106836";"6018";"0";"0";"";"1011";"0";"1";"0"
"109562";"6018";"0";"0";"";"1007";"0";"2";"0"
"127879";"6018";"0";"0";"";"1006";"5";"2";"0"
"133034";"6018";"0";"0";"";"1007";"5";"0";"0"
"135275";"6018";"0";"0";"";"1009";"20";"2";"0"
"141230";"6018";"0";"0";"";"1004";"0";"0";"0"
"145868";"6018";"0";"0";"";"1010";"4";"1";"0"
"152560";"6018";"0";"0";"";"1006";"0";"0";"0"
"153784";"6018";"0";"0";"";"1007";"0";"2";"0"
"162194";"6018";"0";"0";"";"1006";"3";"1";"0"
"162862";"6018";"0";"0";"";"1005";"10";"1";"0"
"165206";"6018";"0";"0";"";"1003";"0";"1";"0"
"178124";"6018";"0";"0";"";"1006";"4";"2";"0"
"179368";"6018";"0";"0";"";"1006";"9";"1";"0"
"179447";"6018";"0";"0";"";"1007";"0";"0";"0"
"184993";"6018";"0";"0";"";"1007";"10";"0";"0"
"185099";"6018";"0";"0";"";"1007";"0";"1";"0"
"185389";"6018";"0";"0";"";"1003";"5";"0";"0"
"206134";"6018";"0";"0";"";"1006";"0";"2";"0"
"208320";"6018";"0";"0";"";"1004";"10";"0";"0"
"212462";"6018";"0";"0";"";"1005";"3";"2";"0"
"212489";"6018";"0";"0";"";"1009";"33";"2";"0"
"220494";"6018";"0";"0";"";"1003";"0";"0";"0"
"232321";"6018";"0";"0";"";"1006";"4";"2";"0"
"249670";"6018";"0";"0";"";"1011";"15";"2";"4"
"252225";"6018";"0";"0";"";"1007";"2";"1";"0"
"261888";"6018";"0";"0";"";"1007";"0";"2";"0"
"302848";"6018";"0";"0";"";"1005";"5";"1";"0"
"303891";"6018";"0";"0";"";"1008";"0";"1";"0"
"316657";"6018";"0";"0";"";"1009";"11";"1";"0"
"330807";"6018";"0";"0";"";"1003";"8";"2";"0"
"331485";"6018";"0";"0";"";"1005";"2";"2";"0"
"343262";"6018";"0";"0";"";"1007";"13";"2";"0"
"361463";"6018";"0";"0";"";"1007";"0";"2";"0"
"391607";"6018";"0";"0";"";"1004";"0";"0";"0"
"398989";"6018";"0";"0";"";"1006";"9";"2";"0"
"403600";"6018";"0";"0";"";"1006";"15";"0";"0"
"408318";"6018";"0";"0";"";"1007";"6";"1";"0"
"408468";"6018";"0";"0";"";"1008";"0";"0";"0"
"419831";"6018";"0";"0";"";"1007";"4";"1";"0"
"435061";"6018";"0";"0";"";"1007";"10";"2";"0"
"454028";"6018";"0";"0";"";"1004";"4";"1";"0"
"454583";"6018";"0";"0";"";"1009";"25";"1";"0"
"471202";"6018";"0";"0";"";"1005";"3";"4";"8"
"473761";"6018";"0";"0";"";"1010";"0";"2";"0"
"474914";"6018";"0";"0";"";"1005";"0";"0";"0"
"477046";"6018";"0";"0";"";"1008";"5";"2";"0"
"481908";"6018";"0";"0";"";"1009";"0";"1";"0"
"484217";"6018";"0";"0";"";"1003";"4";"1";"0"
"485497";"6018";"0";"0";"";"1008";"0";"0";"0"
"487193";"6018";"0";"0";"";"1005";"0";"0";"0"
"492848";"6018";"0";"0";"";"1010";"4";"0";"0"
"499308";"6018";"0";"0";"";"1009";"4";"2";"0"
"522526";"6018";"0";"0";"";"1004";"0";"0";"0"
"526595";"6018";"0";"0";"";"1003";"5";"0";"0"
"577830";"6018";"0";"0";"";"1011";"4";"0";"0"
"603663";"6018";"0";"0";"";"1007";"0";"2";"0"
"613405";"6018";"0";"0";"";"1008";"0";"2";"0"
"619418";"6018";"0";"0";"";"1004";"8";"2";"0"
"626713";"6018";"0";"0";"";"1006";"4";"2";"0"
"638796";"6018";"0";"0";"";"1004";"20";"0";"0"
"655381";"6018";"0";"0";"";"1008";"5";"2";"0"
"658751";"6018";"0";"0";"";"1003";"4";"2";"0"
"668830";"6018";"0";"0";"";"1008";"8";"2";"0"
"671159";"6018";"0";"0";"";"1007";"0";"0";"0"
"684100";"6018";"0";"0";"";"1005";"20";"2";"4"
"697639";"6018";"0";"0";"";"1008";"5";"2";"0"
"700255";"6018";"0";"0";"";"1001";"23";"2";"0"
"710509";"6018";"0";"0";"";"1006";"0";"0";"0"
"721787";"6018";"0";"0";"";"1003";"0";"0";"0"
"742269";"6018";"0";"0";"";"1005";"2";"1";"0"
"754735";"6018";"0";"0";"";"1006";"2";"4";"8"
"757563";"6018";"0";"0";"";"1008";"0";"2";"0"
"758909";"6018";"0";"0";"";"1008";"5";"3";"4"
"764980";"6018";"0";"0";"";"1007";"24";"1";"0"
"780818";"6018";"0";"0";"wildcard";"1006";"0";"0";"0"
"781808";"6018";"0";"0";"";"1005";"0";"1";"0"
"789312";"6018";"0";"0";"";"1008";"19";"2";"0"
"793774";"6018";"0";"0";"";"1002";"8";"1";"0"
"798641";"6018";"0";"0";"wildcard";"1001";"22";"0";"0"
"801983";"6018";"0";"0";"";"1003";"10";"1";"0"
"816081";"6018";"0";"0";"";"1006";"25";"0";"0"
"816863";"6018";"0";"0";"";"1006";"0";"0";"0"
"817875";"6018";"0";"0";"";"1005";"0";"0";"0"
"825840";"6018";"0";"0";"";"1004";"13";"2";"0"
"839682";"6018";"0";"0";"";"1007";"14";"2";"0"
